     vehicle name   , time[s]            , dt[s]              , u[ft/s]            , v[ft/s]            , w[ft/s]            , p[rad/s]           , q[rad/s]           , r[rad/s]           , x[ft]              , y[ft]              , z[ft]              , e0                 , ex                 , ey                 , ez                 , aileron[deg]       , elevator[deg]      , rudder[deg]        , throttle           , d_aileron          , d_elevator         , d_rudder           , d_throttle         , aileron_sp[deg]    , elevator_sp[deg]   , rudder_sp[deg]     , throttle_sp[none]  
                F16,  2.000000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  8.452313358846E-20,  6.712636149733E+01, -1.148621033501E-21, -2.531172048773E-17, -6.456522504095E-21,  4.400000000000E+01, -8.165523835792E-23, -5.000000000000E+02,  9.880065706625E-01, -6.725292177830E-23,  1.544118399857E-01, -2.091615248982E-22,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  2.100000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  9.753640037155E-20,  6.712636149733E+01, -1.292308864266E-21, -2.596352428682E-17, -7.081279668744E-21,  4.620000000000E+01, -1.017033575435E-22, -5.000000000000E+02,  9.880065706625E-01, -7.850327395146E-23,  1.544118399857E-01, -2.416528275738E-22,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  2.200000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  1.117277041124E-19,  6.712636149733E+01, -1.445613815119E-21, -2.661532806780E-17, -7.719636013941E-21,  4.840000000000E+01, -1.254470275515E-22, -5.000000000000E+02,  9.880065706625E-01, -9.097468876195E-23,  1.544118399857E-01, -2.771494740767E-22,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  2.300000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  1.271154775793E-19,  6.712636149733E+01, -1.608834643545E-21, -2.726713183030E-17, -8.371441505100E-21,  5.060000000000E+01, -1.533578605937E-22, -5.000000000000E+02,  9.880065706625E-01, -1.047258550650E-22,  1.544118399857E-01, -3.157107344357E-22,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  2.400000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  1.437175651154E-19,  6.712636149733E+01, -1.782268868319E-21, -2.791893557392E-17, -9.036544659067E-21,  5.280000000000E+01, -1.859412899784E-22, -5.000000000000E+02,  9.880065706625E-01, -1.198168181883E-22,  1.544118399857E-01, -3.573949037123E-22,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  2.500000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  1.615512207819E-19,  6.712636149733E+01, -1.966212627644E-21, -2.857073929828E-17, -9.714792603393E-21,  5.500000000000E+01, -2.237372931731E-22, -5.000000000000E+02,  9.880065706625E-01, -1.363089723657E-22,  1.544118399857E-01, -4.022592960017E-22,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  2.600000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  1.806331067284E-19,  6.712636149733E+01, -2.160960539429E-21, -2.922254300301E-17, -1.040603113567E-20,  5.720000000000E+01, -2.673211124588E-22, -5.000000000000E+02,  9.880065706625E-01, -1.542650525219E-22,  1.544118399857E-01, -4.503602388366E-22,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  2.700000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  2.009792917886E-19,  6.712636149733E+01, -2.366805563734E-21, -2.987434668775E-17, -1.111010478291E-20,  5.940000000000E+01, -3.173039730921E-22, -5.000000000000E+02,  9.880065706625E-01, -1.737491254172E-22,  1.544118399857E-01, -5.017530679908E-22,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  2.800000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  2.226052503005E-19,  6.712636149733E+01, -2.584038867407E-21, -3.052615035211E-17, -1.182685686102E-20,  6.160000000000E+01, -3.743337988944E-22, -5.000000000000E+02,  9.880065706625E-01, -1.948265801644E-22,  1.544118399857E-01, -5.564921226814E-22,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  2.900000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  2.455258611496E-19,  6.712636149733E+01, -2.812949690943E-21, -3.117795399575E-17, -1.255612953419E-20,  6.380000000000E+01, -4.390959251852E-22, -5.000000000000E+02,  9.880065706625E-01, -2.175641181288E-22,  1.544118399857E-01, -6.146307411688E-22,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  3.000000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  2.697554070331E-19,  6.712636149733E+01, -3.053825217577E-21, -3.182975761831E-17, -1.329776387436E-20,  6.600000000000E+01, -5.123138089778E-22, -5.000000000000E+02,  9.880065706625E-01, -2.420297422208E-22,  1.544118399857E-01, -6.762212567521E-22,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  3.100000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  2.953075739439E-19,  6.712636149733E+01, -3.306950444649E-21, -3.248156121943E-17, -1.405159992059E-20,  6.820000000000E+01, -5.947497363573E-22, -5.000000000000E+02,  9.880065706625E-01, -2.682927455945E-22,  1.544118399857E-01, -7.413149941580E-22,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  3.200000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  3.221954508725E-19,  6.712636149733E+01, -3.572608057254E-21, -3.313336479877E-17, -1.481747673841E-20,  7.040000000000E+01, -6.872055269570E-22, -5.000000000000E+02,  9.880065706625E-01, -2.964236997616E-22,  1.544118399857E-01, -8.099622663216E-22,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
