 distance[ft], uprime[ft/s], vprime[ft/s], wprime[ft/s]
   2600.0000000000000      ,   4.3433420279906070      ,  -3.8207054442087469      ,  0.38971916261382245     
   2620.0000000000000      ,   4.6310844047637696      ,  -2.4828779830135934      , -0.22126367179573347     
   2640.0000000000000      ,   4.1992763737020065      ,  -2.2071181394700314      , -0.59876717430290816     
   2660.0000000000000      ,   4.7383168438164436      ,  -2.8838288176153322      ,  -1.6220092007121243     
   2680.0000000000000      ,   3.6513297309581345      ,  -2.4720164663140909      ,  -1.9604604308611966     
   2700.0000000000000      ,   3.8453229283024108      ,  -1.4228381451203518      ,  0.29087464463705792     
   2720.0000000000000      ,   2.7847772402194368      ,  -1.7669952378472429      ,  0.74709818665726468     
   2740.0000000000000      ,   3.8896673830277675      ,  -1.6742093004909042      ,   1.4317917374838283     
   2760.0000000000000      ,   3.0668650669496604      ,  -2.1042868490577509      ,   2.7250307134627394     
   2780.0000000000000      ,   2.1251827598668269      ,  -1.5361864885467926      ,   2.7260747636314644     
   2800.0000000000000      ,   2.8356718223624005      ,  -1.9403027578857497      ,   2.8358775428573031     
   2820.0000000000000      ,   3.8217290041609817      ,  -1.2259802580930317      ,   3.1991461336098954     
   2840.0000000000000      ,   3.4809109961047224      ,  -1.7653455135128617      ,   2.8635895384712020     
   2860.0000000000000      ,   3.8101028475238743      ,  -1.6247121603175536      ,   2.7188589380085038     
   2880.0000000000000      ,   3.7593204915107443      , -0.38314338548784588      ,   2.7330280975481620     
   2900.0000000000000      ,   4.2430876182871895      ,  -2.3439466309940289      ,   3.0305350662001760     
   2920.0000000000000      ,   4.2319110216781883      ,  -2.5891081093136434      ,   1.8718653727636578     
   2940.0000000000000      ,   4.4472555961240188      ,  -3.3362566097211288      ,   2.0943451090058680     
   2960.0000000000000      ,   3.4357488432921448      ,  -4.2191844241639842      ,   2.8959947862037678     
   2980.0000000000000      ,   3.4949271419950092      ,  -4.8258684727931085      ,   3.1308628529362759     
   3000.0000000000000      ,   2.7798357406930307      ,  -6.1884087874527980      ,   3.5420734251622537     
   3020.0000000000000      ,   3.7589830438192919      ,  -6.4299622899659452      ,   3.8642038229981894     
   3040.0000000000000      ,   3.3094503683425072      ,  -6.0115638561754956      ,   2.9047882308538604     
   3060.0000000000000      ,   3.9068984680566947      ,  -5.3315754545605172      ,   2.9125978527834446     
   3080.0000000000000      ,   3.0457065681849760      ,  -6.9684765957737165      ,   3.8985798418426940     
   3100.0000000000000      ,   1.7165158010521344      ,  -6.8923311558180540      ,   5.2163917474380215     
   3120.0000000000000      ,  0.74511017937770629      ,  -7.6973367804400210      ,   4.8746341280600793     
   3140.0000000000000      ,   5.9664889741816197E-002 ,  -8.2700691736192091      ,   4.9171833218222361     
   3160.0000000000000      ,  0.74638960412068367      ,  -9.6334035231160300      ,   5.4561092003632510     
   3180.0000000000000      ,   1.0166685581361325      ,  -9.7206766057254441      ,   5.7643227946011955     
   3200.0000000000000      , -0.56402470375125580      ,  -10.739818913010842      ,   5.2488962408773032     
   3220.0000000000000      , -0.73998337917156420      ,  -11.763588380136904      ,   4.8742949929929713     
   3240.0000000000000      ,  0.35750057433517080      ,  -12.023282922006727      ,   4.1517021140619512     
