     vehicle name   , time[s]            , dt[s]              , u[ft/s]            , v[ft/s]            , w[ft/s]            , p[rad/s]           , q[rad/s]           , r[rad/s]           , x[ft]              , y[ft]              , z[ft]              , e0                 , ex                 , ey                 , ez                 , aileron[deg]       , elevator[deg]      , rudder[deg]        , throttle           , d_aileron          , d_elevator         , d_rudder           , d_throttle         , aileron_sp[deg]    , elevator_sp[deg]   , rudder_sp[deg]     , throttle_sp[none]  , ground_track[deg]  , heading[deg]       , wind_direction[deg]
                F16,  4.719999999997E+02,  1.000000000000E-02,  4.989451809305E+02, -7.132889407628E-04,  3.246084450015E+01,  1.492266937357E-07,  2.211377781098E-12, -2.205879432570E-07,  5.703736399401E+04,  1.595790676868E+05, -9.932452225696E+02,  7.412245982605E-01, -2.178968971134E-02,  2.408378094152E-02,  6.704709358738E-01,  1.540740609635E-05, -7.624789444624E+00, -2.350373304834E-04,  8.887557524016E-02, -2.948865427287E-07, -8.151795224305E-11,  4.494191487978E-06,  1.129895571996E-13,  1.538523202287E-05, -7.624789444631E+00, -2.346993879863E-04,  8.887557524030E-02,  9.000068585702E+01,  8.426144644894E+01,  4.500000000000E+01 
                F16,  4.729999999997E+02,  1.000000000000E-02,  4.989451809305E+02, -6.997392564503E-04,  3.246084450066E+01,  1.465136688157E-07,  2.148371734402E-12, -2.165580454164E-07,  5.703735868735E+04,  1.600265619386E+05, -9.932452225712E+02,  7.412246731429E-01, -2.178963754296E-02,  2.408382813110E-02,  6.704708530895E-01,  1.511435679927E-05, -7.624789444706E+00, -2.305710519685E-04,  8.887557524027E-02, -2.892728814616E-07, -8.008881167334E-11,  4.408810205617E-06,  1.177129692776E-13,  1.509260484333E-05, -7.624789444712E+00, -2.302395297529E-04,  8.887557524044E-02,  9.000067307888E+01,  8.426143495504E+01,  4.500000000000E+01 
                F16,  4.739999999997E+02,  1.000000000000E-02,  4.989451809305E+02, -6.864468056457E-04,  3.246084450117E+01,  1.438471408783E-07,  2.087279581906E-12, -2.125980511788E-07,  5.703735347958E+04,  1.604740561806E+05, -9.932452225728E+02,  7.412247466567E-01, -2.178958632330E-02,  2.408387446249E-02,  6.704707718181E-01,  1.482688607364E-05, -7.624789444785E+00, -2.261896248387E-04,  8.887557524040E-02, -2.837663814352E-07, -7.870498744920E-11,  4.325050225430E-06,  1.403883822428E-13,  1.480554818269E-05, -7.624789444791E+00, -2.258644009900E-04,  8.887557524059E-02,  9.000066053303E+01,  8.426142367007E+01,  4.500000000000E+01 
                F16,  4.749999999997E+02,  1.000000000000E-02,  4.989451809304E+02, -6.734067113775E-04,  3.246084450166E+01,  1.412264354088E-07,  2.028346608260E-12, -2.087069069867E-07,  5.703734836890E+04,  1.609215504127E+05, -9.932452225744E+02,  7.412248188258E-01, -2.178953603608E-02,  2.408391995042E-02,  6.704706920334E-01,  1.454488753795E-05, -7.624789444863E+00, -2.218914378384E-04,  8.887557524054E-02, -2.783647534093E-07, -7.731776985356E-11,  4.242880791495E-06,  1.490460519643E-13,  1.452395582158E-05, -7.624789444869E+00, -2.215723927546E-04,  8.887557524074E-02,  9.000064821547E+01,  8.426141259046E+01,  4.500000000000E+01 
                F16,  4.759999999997E+02,  1.000000000000E-02,  4.989451809304E+02, -6.606141888728E-04,  3.246084450214E+01,  1.386508796761E-07,  1.971399828325E-12, -2.048835681934E-07,  5.703734335355E+04,  1.613690446353E+05, -9.932452225760E+02,  7.412248896736E-01, -2.178948666527E-02,  2.408396460937E-02,  6.704706137095E-01,  1.426825683846E-05, -7.624789444940E+00, -2.176749102762E-04,  8.887557524068E-02, -2.730661929882E-07, -7.593255003173E-11,  4.162271732286E-06,  1.241567318888E-13,  1.424772354919E-05, -7.624789444946E+00, -2.173619266242E-04,  8.887557524084E-02,  9.000063612229E+01,  8.426140171267E+01,  4.500000000000E+01 
                F16,  4.769999999997E+02,  1.000000000000E-02,  4.989451809304E+02, -6.480645438239E-04,  3.246084450262E+01,  1.361198072194E-07,  1.915869333174E-12, -2.011269990829E-07,  5.703733843179E+04,  1.618165388485E+05, -9.932452225775E+02,  7.412249592230E-01, -2.178943819508E-02,  2.408400845365E-02,  6.704705368209E-01,  1.399689161439E-05, -7.624789445016E+00, -2.135384914473E-04,  8.887557524079E-02, -2.678686186636E-07, -7.458872775148E-11,  4.083193446687E-06,  1.059845879118E-13,  1.397674915711E-05, -7.624789445021E+00, -2.132314541199E-04,  8.887557524093E-02,  9.000062424962E+01,  8.426139103324E+01,  4.500000000000E+01 
                F16,  4.779999999997E+02,  1.000000000000E-02,  4.989451809304E+02, -6.357531706906E-04,  3.246084450308E+01,  1.336325566191E-07,  1.861520436514E-12, -1.974361732526E-07,  5.703733360190E+04,  1.622640330525E+05, -9.932452225790E+02,  7.412250274967E-01, -2.178939060994E-02,  2.408405149734E-02,  6.704704613425E-01,  1.373069146919E-05, -7.624789445090E+00, -2.094806600655E-04,  8.887557524091E-02, -2.627701460161E-07, -7.328832381055E-11,  4.005616892429E-06,  1.244161193503E-13,  1.371093238965E-05, -7.624789445096E+00, -2.091794561393E-04,  8.887557524108E-02,  9.000061259365E+01,  8.426138054873E+01,  4.500000000000E+01 
                F16,  4.789999999997E+02,  1.000000000000E-02,  4.989451809304E+02, -6.236755510281E-04,  3.246084450354E+01,  1.311884711235E-07,  1.809105430672E-12, -1.938100737433E-07,  5.703732886222E+04,  1.627115272473E+05, -9.932452225804E+02,  7.412250945172E-01, -2.178934389451E-02,  2.408409375431E-02,  6.704703872496E-01,  1.346955793079E-05, -7.624789445163E+00, -2.054999237060E-04,  8.887557524104E-02, -2.577689299343E-07, -7.198801563227E-11,  3.929513580458E-06,  1.432625528147E-13,  1.345017491881E-05, -7.624789445168E+00, -2.052044423999E-04,  8.887557524124E-02,  9.000060115065E+01,  8.426137025578E+01,  4.500000000000E+01 
                F16,  4.799999999997E+02,  1.000000000000E-02,  4.989451809304E+02, -6.118272518508E-04,  3.246084450399E+01,  1.287869018186E-07,  1.758712517510E-12, -1.902476932409E-07,  5.703732421108E+04,  1.631590214333E+05, -9.932452225819E+02,  7.412251603064E-01, -2.178929803369E-02,  2.408413523821E-02,  6.704703145179E-01,  1.321339438229E-05, -7.624789445235E+00, -2.015948182599E-04,  8.887557524119E-02, -2.528630927209E-07, -7.070025558032E-11,  3.854855555937E-06,  1.347666284692E-13,  1.319438026776E-05, -7.624789445240E+00, -2.013049508948E-04,  8.887557524135E-02,  9.000058991690E+01,  8.426136015105E+01,  4.500000000000E+01 
                F16,  4.809999999997E+02,  1.000000000000E-02,  4.989451809304E+02, -6.002039240275E-04,  3.246084450443E+01,  1.264271999171E-07,  1.709705666168E-12, -1.867480345970E-07,  5.703731964689E+04,  1.636065156106E+05, -9.932452225832E+02,  7.412252248859E-01, -2.178925301261E-02,  2.408417596251E-02,  6.704702431235E-01,  1.296210611003E-05, -7.624789445305E+00, -1.977639073965E-04,  8.887557524131E-02, -2.480506957715E-07, -6.942869454823E-11,  3.781615397470E-06,  1.110715034696E-13,  1.294345386648E-05, -7.624789445310E+00, -1.974795473554E-04,  8.887557524145E-02,  9.000057888877E+01,  8.426135023129E+01,  4.500000000000E+01 
                F16,  4.819999999997E+02,  1.000000000000E-02,  4.989451809304E+02, -5.888013006997E-04,  3.246084450486E+01,  1.241087252592E-07,  1.661810630613E-12, -1.833101108435E-07,  5.703731516803E+04,  1.640540097793E+05, -9.932452225846E+02,  7.412252882772E-01, -2.178920881662E-02,  2.408421594045E-02,  6.704701730429E-01,  1.271560017356E-05, -7.624789445374E+00, -1.940057820393E-04,  8.887557524141E-02, -2.433300397381E-07, -6.820128148220E-11,  3.709766202699E-06,  1.063117089133E-13,  1.269730289869E-05, -7.624789445379E+00, -1.937268247279E-04,  8.887557524156E-02,  9.000056806269E+01,  8.426134049325E+01,  4.500000000000E+01 
                F16,  4.829999999997E+02,  1.000000000000E-02,  4.989451809303E+02, -5.776151957425E-04,  3.246084450528E+01,  1.218308428473E-07,  1.615262245020E-12, -1.799329453261E-07,  5.703731077295E+04,  1.645015039395E+05, -9.932452225859E+02,  7.412253505010E-01, -2.178916543129E-02,  2.408425518509E-02,  6.704701042527E-01,  1.247378541311E-05, -7.624789445442E+00, -1.903190598480E-04,  8.887557524153E-02, -2.386993535130E-07, -6.700564098543E-11,  3.639281575500E-06,  1.298435670561E-13,  1.245583634856E-05, -7.624789445447E+00, -1.900454026571E-04,  8.887557524171E-02,  9.000055743511E+01,  8.426133093377E+01,  4.500000000000E+01 
                F16,  4.839999999997E+02,  1.000000000000E-02,  4.989451809303E+02, -5.666415022327E-04,  3.246084450570E+01,  1.195929257513E-07,  1.570528449479E-12, -1.766155716572E-07,  5.703730646011E+04,  1.649489980915E+05, -9.932452225872E+02,  7.412254115782E-01, -2.178912284243E-02,  2.408429370926E-02,  6.704700367302E-01,  1.223657242861E-05, -7.624789445508E+00, -1.867023847136E-04,  8.887557524167E-02, -2.341569055039E-07, -6.580063352093E-11,  3.570135625558E-06,  1.411555123222E-13,  1.221896493233E-05, -7.624789445513E+00, -1.864339269807E-04,  8.887557524185E-02,  9.000054700256E+01,  8.426132154973E+01,  4.500000000000E+01 
                F16,  4.849999999997E+02,  1.000000000000E-02,  4.989451809303E+02, -5.558761909691E-04,  3.246084450611E+01,  1.173943503759E-07,  1.527417534194E-12, -1.733570342225E-07,  5.703730222800E+04,  1.653964922354E+05, -9.932452225885E+02,  7.412254715290E-01, -2.178908103605E-02,  2.408433152562E-02,  6.704699704530E-01,  1.200387350438E-05, -7.624789445574E+00, -1.831544262605E-04,  8.887557524180E-02, -2.297011391779E-07, -6.464157427619E-11,  3.502302946683E-06,  1.177233121170E-13,  1.198660105736E-05, -7.624789445579E+00, -1.828910692336E-04,  8.887557524195E-02,  9.000053676163E+01,  8.426131233804E+01,  4.500000000000E+01 
                F16,  4.859999999997E+02,  1.000000000000E-02,  4.989451809303E+02, -5.453153090039E-04,  3.246084450651E+01,  1.152344997547E-07,  1.485398483797E-12, -1.701563882032E-07,  5.703729807514E+04,  1.658439863713E+05, -9.932452225897E+02,  7.412255303734E-01, -2.178903999839E-02,  2.408436864662E-02,  6.704699053988E-01,  1.177560262533E-05, -7.624789445638E+00, -1.796738793600E-04,  8.887557524191E-02, -2.253301377186E-07, -6.344267734534E-11,  3.435758615049E-06,  9.996295836017E-14,  1.175865886054E-05, -7.624789445643E+00, -1.794155261612E-04,  8.887557524203E-02,  9.000052670895E+01,  8.426130329568E+01,  4.500000000000E+01 
                F16,  4.869999999997E+02,  1.000000000000E-02,  4.989451809303E+02, -5.349549782059E-04,  3.246084450690E+01,  1.131127637987E-07,  1.444193301565E-12, -1.670126995006E-07,  5.703729400007E+04,  1.662914804994E+05, -9.932452225909E+02,  7.412255881311E-01, -2.178899971591E-02,  2.408440508451E-02,  6.704698415461E-01,  1.155167541785E-05, -7.624789445701E+00, -1.762594636512E-04,  8.887557524201E-02, -2.210425778618E-07, -6.232972006853E-11,  3.370478185958E-06,  1.113782713532E-13,  1.153505405093E-05, -7.624789445706E+00, -1.760060192409E-04,  8.887557524217E-02,  9.000051684120E+01,  8.426129441967E+01,  4.500000000000E+01 
                F16,  4.879999999997E+02,  1.000000000000E-02,  4.989451809303E+02, -5.247913938563E-04,  3.246084450729E+01,  1.110285402269E-07,  1.404435621827E-12, -1.639250449186E-07,  5.703729000135E+04,  1.667389746198E+05, -9.932452225921E+02,  7.412256448214E-01, -2.178896017526E-02,  2.408444085135E-02,  6.704697788734E-01,  1.133200909992E-05, -7.624789445763E+00, -1.729099230728E-04,  8.887557524213E-02, -2.168365359135E-07, -6.121391299046E-11,  3.306437666371E-06,  1.339965489331E-13,  1.131570400826E-05, -7.624789445768E+00, -1.726612942153E-04,  8.887557524232E-02,  9.000050715512E+01,  8.426128570706E+01,  4.500000000000E+01 
                F16,  4.889999999997E+02,  1.000000000000E-02,  4.989451809303E+02, -5.148208232598E-04,  3.246084450767E+01,  1.089812314309E-07,  1.366330676019E-12, -1.608925122510E-07,  5.703728607759E+04,  1.671864687327E+05, -9.932452225933E+02,  7.412257004633E-01, -2.178892136333E-02,  2.408447595901E-02,  6.704697173596E-01,  1.111652248380E-05, -7.624789445824E+00, -1.696240254014E-04,  8.887557524227E-02, -2.127107112831E-07, -6.010202504534E-11,  3.243613526961E-06,  1.259679473840E-13,  1.110052763979E-05, -7.624789445828E+00, -1.693801206305E-04,  8.887557524242E-02,  9.000049764749E+01,  8.426127715498E+01,  4.500000000000E+01 
                F16,  4.899999999997E+02,  1.000000000000E-02,  4.989451809302E+02, -5.050396043922E-04,  3.246084450804E+01,  1.069702455037E-07,  1.329290973644E-12, -1.579142004454E-07,  5.703728222740E+04,  1.676339628382E+05, -9.932452225944E+02,  7.412257550757E-01, -2.178888326722E-02,  2.408451041918E-02,  6.704696569841E-01,  1.090513595381E-05, -7.624789445884E+00, -1.664005618008E-04,  8.887557524238E-02, -2.086635215663E-07, -5.900294016299E-11,  3.181982680524E-06,  1.048338424767E-13,  1.088944543864E-05, -7.624789445888E+00, -1.661612913864E-04,  8.887557524251E-02,  9.000048831516E+01,  8.426126876058E+01,  4.500000000000E+01 
                F16,  4.909999999997E+02,  1.000000000000E-02,  4.989451809302E+02, -4.954441445651E-04,  3.246084450840E+01,  1.049949990180E-07,  1.293069133002E-12, -1.549892195048E-07,  5.703727844942E+04,  1.680814569364E+05, -9.932452225955E+02,  7.412258086768E-01, -2.178884587420E-02,  2.408454424334E-02,  6.704695977264E-01,  1.069777138304E-05, -7.624789445942E+00, -1.632383463789E-04,  8.887557524248E-02, -2.046934172948E-07, -5.796948749539E-11,  3.121522477497E-06,  9.295549277671E-14,  1.068237939771E-05, -7.624789445947E+00, -1.630036222939E-04,  8.887557524260E-02,  9.000047915502E+01,  8.426126052106E+01,  4.500000000000E+01 
                F16,  4.919999999997E+02,  1.000000000000E-02,  4.989451809302E+02, -4.860309191206E-04,  3.246084450876E+01,  1.030549159856E-07,  1.257613462813E-12, -1.521166904145E-07,  5.703727474232E+04,  1.685289510276E+05, -9.932452225966E+02,  7.412258612849E-01, -2.178880917178E-02,  2.408457744281E-02,  6.704695395667E-01,  1.049435216518E-05, -7.624789446000E+00, -1.601362157526E-04,  8.887557524258E-02, -2.007989320760E-07, -5.691618935086E-11,  3.062210699944E-06,  1.146767292902E-13,  1.047925302756E-05, -7.624789446004E+00, -1.599059516405E-04,  8.887557524275E-02,  9.000047016401E+01,  8.426125243368E+01,  4.500000000000E+01 
                F16,  4.929999999997E+02,  1.000000000000E-02,  4.989451809302E+02, -4.767964701520E-04,  3.246084450911E+01,  1.011494231171E-07,  1.223599185326E-12, -1.492957457087E-07,  5.703727110480E+04,  1.689764451117E+05, -9.932452225976E+02,  7.412259129177E-01, -2.178877314766E-02,  2.408461002870E-02,  6.704694824850E-01,  1.029480312858E-05, -7.624789446057E+00, -1.570930286205E-04,  8.887557524271E-02, -1.969787350945E-07, -5.587232600790E-11,  3.004025546451E-06,  1.320922212670E-13,  1.027999125169E-05, -7.624789446061E+00, -1.568671397645E-04,  8.887557524288E-02,  9.000046133912E+01,  8.426124449571E+01,  4.500000000000E+01 
                F16,  4.939999999997E+02,  1.000000000000E-02,  4.989451809302E+02, -4.677374052358E-04,  3.246084450946E+01,  9.927796059779E-08,  1.190897382652E-12, -1.465255285415E-07,  5.703726753555E+04,  1.694239391889E+05, -9.932452225987E+02,  7.412259635928E-01, -2.178873778974E-02,  2.408464201198E-02,  6.704694264622E-01,  1.009905055629E-05, -7.624789446112E+00, -1.541076653461E-04,  8.887557524283E-02, -1.932311391556E-07, -5.486709304722E-11,  2.946945631690E-06,  1.125599466312E-13,  1.008452047969E-05, -7.624789446116E+00, -1.538860686372E-04,  8.887557524297E-02,  9.000045267739E+01,  8.426123670451E+01,  4.500000000000E+01 
                F16,  4.949999999997E+02,  1.000000000000E-02,  4.989451809302E+02, -4.588503962048E-04,  3.246084450980E+01,  9.743997023519E-08,  1.158912165070E-12, -1.438051936608E-07,  5.703726403334E+04,  1.698714332595E+05, -9.932452225997E+02,  7.412260133274E-01, -2.178870308612E-02,  2.408467340339E-02,  6.704693714791E-01,  9.907022135104E-06, -7.624789446167E+00, -1.511790275463E-04,  8.887557524293E-02, -1.895550052818E-07, -5.388956588789E-11,  2.890949978089E-06,  9.748173166566E-14,  9.892768485110E-06, -7.624789446171E+00, -1.509616414530E-04,  8.887557524306E-02,  9.000044417590E+01,  8.426122905744E+01,  4.500000000000E+01 
                F16,  4.959999999997E+02,  1.000000000000E-02,  4.989451809302E+02, -4.501321779380E-04,  3.246084451013E+01,  9.563490091827E-08,  1.127776247222E-12, -1.411339069687E-07,  5.703726059690E+04,  1.703189273234E+05, -9.932452226007E+02,  7.412260621385E-01, -2.178866902509E-02,  2.408470421353E-02,  6.704693175170E-01,  9.718646928981E-06, -7.624789446220E+00, -1.483060376873E-04,  8.887557524303E-02, -1.859488842150E-07, -5.290163854208E-11,  2.836017997650E-06,  8.942208874609E-14,  9.704664443024E-06, -7.624789446224E+00, -1.480927822262E-04,  8.887557524314E-02,  9.000043583179E+01,  8.426122155194E+01,  4.500000000000E+01 
                F16,  4.969999999997E+02,  1.000000000000E-02,  4.989451809301E+02, -4.415795471596E-04,  3.246084451045E+01,  9.386221032823E-08,  1.097114598114E-12, -1.385108453791E-07,  5.703725722503E+04,  1.707664213808E+05, -9.932452226016E+02,  7.412261100426E-01, -2.178863559515E-02,  2.408473445283E-02,  6.704692645575E-01,  9.533855373473E-06, -7.624789446273E+00, -1.454876386914E-04,  8.887557524312E-02, -1.824114222106E-07, -5.197646630028E-11,  2.782129503352E-06,  1.115565048205E-13,  9.520138890490E-06, -7.624789446277E+00, -1.452784353972E-04,  8.887557524329E-02,  9.000042764224E+01,  8.426121418547E+01,  4.500000000000E+01 
                F16,  4.979999999997E+02,  1.000000000000E-02,  4.989451809301E+02, -4.331893612844E-04,  3.246084451077E+01,  9.212136182017E-08,  1.067974683307E-12, -1.359351971493E-07,  5.703725391652E+04,  1.712139154319E+05, -9.932452226026E+02,  7.412261570563E-01, -2.178860278495E-02,  2.408476413151E-02,  6.704692125825E-01,  9.352579206395E-06, -7.624789446324E+00, -1.427227935484E-04,  8.887557524325E-02, -1.789414163603E-07, -5.100636537514E-11,  2.729264683202E-06,  1.227597419315E-13,  9.339123651643E-06, -7.624789446328E+00, -1.425175654454E-04,  8.887557524340E-02,  9.000041960448E+01,  8.426120695553E+01,  4.500000000000E+01 
                F16,  4.989999999997E+02,  1.000000000000E-02,  4.989451809301E+02, -4.249585372631E-04,  3.246084451109E+01,  9.041182886572E-08,  1.039770341113E-12, -1.334061612473E-07,  5.703725067021E+04,  1.716614094767E+05, -9.932452226035E+02,  7.412262031955E-01, -2.178857058337E-02,  2.408479325966E-02,  6.704691615742E-01,  9.174751484188E-06, -7.624789446375E+00, -1.400104849349E-04,  8.887557524336E-02, -1.755373755326E-07, -5.007761350683E-11,  2.677404103418E-06,  1.054078118426E-13,  9.161551892926E-06, -7.624789446379E+00, -1.398091565089E-04,  8.887557524349E-02,  9.000041171578E+01,  8.426119985967E+01,  4.500000000000E+01 
                F16,  4.999999999997E+02,  1.000000000000E-02,  4.989451809301E+02, -4.168840504660E-04,  3.246084451140E+01,  8.873308618758E-08,  1.012218878116E-12, -1.309229482705E-07,  5.703724748494E+04,  1.721089035154E+05, -9.932452226044E+02,  7.412262484761E-01, -2.178853897946E-02,  2.408482184718E-02,  6.704691115150E-01,  9.000306539726E-06, -7.624789446425E+00, -1.373497148417E-04,  8.887557524346E-02, -1.721982404119E-07, -4.913402862024E-11,  2.626528698538E-06,  9.453606698438E-14,  8.987358038445E-06, -7.624789446429E+00, -1.371522120119E-04,  8.887557524358E-02,  9.000040397347E+01,  8.426119289548E+01,  4.500000000000E+01 
                F16,  5.009999999997E+02,  1.000000000000E-02,  4.989451809301E+02, -4.089629335768E-04,  3.246084451170E+01,  8.708461901298E-08,  9.854020085355E-13, -1.284847796722E-07,  5.703724435957E+04,  1.725563975480E+05, -9.932452226053E+02,  7.412262929138E-01, -2.178850796244E-02,  2.408484990381E-02,  6.704690623878E-01,  8.829179956488E-06, -7.624789446474E+00, -1.347395042064E-04,  8.887557524355E-02, -1.689226192190E-07, -4.823270830513E-11,  2.576619762739E-06,  8.909717866705E-14,  8.816477762899E-06, -7.624789446477E+00, -1.345457542989E-04,  8.887557524367E-02,  9.000039637490E+01,  8.426118606059E+01,  4.500000000000E+01 
                F16,  5.019999999997E+02,  1.000000000000E-02,  4.989451809301E+02, -4.011922755090E-04,  3.246084451200E+01,  8.546591965855E-08,  9.592053275210E-13, -1.260908877800E-07,  5.703724129300E+04,  1.730038915748E+05, -9.932452226062E+02,  7.412263365237E-01, -2.178847752174E-02,  2.408487743914E-02,  6.704690141757E-01,  8.661308550883E-06, -7.624789446522E+00, -1.321788925555E-04,  8.887557524364E-02, -1.657093503040E-07, -4.738118176960E-11,  2.527658948101E-06,  8.892732592173E-14,  8.648847979750E-06, -7.624789446525E+00, -1.319888242757E-04,  8.887557524377E-02,  9.000038891748E+01,  8.426117935267E+01,  4.500000000000E+01 
                F16,  5.029999999997E+02,  1.000000000000E-02,  4.989451809301E+02, -3.935692203442E-04,  3.246084451229E+01,  8.387648796016E-08,  9.336733020281E-13, -1.237405158606E-07,  5.703723828413E+04,  1.734513855957E+05, -9.932452226070E+02,  7.412263793209E-01, -2.178844764693E-02,  2.408490446257E-02,  6.704689668620E-01,  8.496630320206E-06, -7.624789446569E+00, -1.296669376512E-04,  8.887557524374E-02, -1.625573632103E-07, -4.651827537351E-11,  2.479628252447E-06,  1.157913339733E-13,  8.484406766936E-06, -7.624789446572E+00, -1.294804810587E-04,  8.887557524390E-02,  9.000038159867E+01,  8.426117276942E+01,  4.500000000000E+01 
                F16,  5.039999999997E+02,  1.000000000000E-02,  4.989451809301E+02, -3.860909662908E-04,  3.246084451257E+01,  8.231582832390E-08,  9.094495234107E-13, -1.214329180764E-07,  5.703723533189E+04,  1.738988796110E+05, -9.932452226078E+02,  7.412264213203E-01, -2.178841832778E-02,  2.408493098337E-02,  6.704689204304E-01,  8.335084496204E-06, -7.624789446615E+00, -1.272027151458E-04,  8.887557524385E-02, -1.594653160558E-07, -4.567242256828E-11,  2.432510016705E-06,  1.066614634179E-13,  8.323093450397E-06, -7.624789446618E+00, -1.270198016277E-04,  8.887557524399E-02,  9.000037441596E+01,  8.426116630860E+01,  4.500000000000E+01 
                F16,  5.049999999997E+02,  1.000000000000E-02,  4.989451809300E+02, -3.787547646646E-04,  3.246084451285E+01,  8.078345108053E-08,  8.857852614653E-13, -1.191673597331E-07,  5.703723243523E+04,  1.743463736206E+05, -9.932452226086E+02,  7.412264625362E-01, -2.178838955424E-02,  2.408495701063E-02,  6.704688748648E-01,  8.176611433250E-06, -7.624789446660E+00, -1.247853182424E-04,  8.887557524396E-02, -1.564321729419E-07, -4.482414403561E-11,  2.386286914528E-06,  9.645282492855E-14,  8.164848459921E-06, -7.624789446664E+00, -1.246058804886E-04,  8.887557524408E-02,  9.000036736689E+01,  8.426115996798E+01,  4.500000000000E+01 
                F16,  5.059999999997E+02,  1.000000000000E-02,  4.989451809300E+02, -3.715579188812E-04,  3.246084451313E+01,  7.927887757125E-08,  8.626809945045E-13, -1.169431165345E-07,  5.703722959310E+04,  1.747938676248E+05, -9.932452226094E+02,  7.412265029831E-01, -2.178836131640E-02,  2.408498255332E-02,  6.704688301495E-01,  8.021152623662E-06, -7.624789446705E+00, -1.224138573617E-04,  8.887557524405E-02, -1.534567264164E-07, -4.401662284812E-11,  2.340941950024E-06,  9.169363190287E-14,  8.009613395469E-06, -7.624789446708E+00, -1.222378293404E-04,  8.887557524417E-02,  9.000036044903E+01,  8.426115374539E+01,  4.500000000000E+01 
                F16,  5.069999999997E+02,  1.000000000000E-02,  4.989451809300E+02, -3.644977834739E-04,  3.246084451340E+01,  7.780163301504E-08,  8.402447450240E-13, -1.147594749869E-07,  5.703722680450E+04,  1.752413616236E+05, -9.932452226102E+02,  7.412265426749E-01, -2.178833360456E-02,  2.408500762021E-02,  6.704687862689E-01,  7.868650688688E-06, -7.624789446749E+00, -1.200874598160E-04,  8.887557524414E-02, -1.505379695603E-07, -4.319967685906E-11,  2.296458448926E-06,  8.957130697998E-14,  7.857330938914E-06, -7.624789446752E+00, -1.199147767490E-04,  8.887557524426E-02,  9.000035366001E+01,  8.426114763868E+01,  4.500000000000E+01 
                F16,  5.079999999997E+02,  1.000000000000E-02,  4.989451809300E+02, -3.575717631263E-04,  3.246084451366E+01,  7.635125030621E-08,  8.183988337963E-13, -1.126157322186E-07,  5.703722406843E+04,  1.756888556172E+05, -9.932452226110E+02,  7.412265816255E-01, -2.178830640915E-02,  2.408503221995E-02,  6.704687432078E-01,  7.719049336025E-06, -7.624789446792E+00, -1.178052694885E-04,  8.887557524423E-02, -1.476747523341E-07, -4.239330892320E-11,  2.252820052638E-06,  8.846181003717E-14,  7.707944883626E-06, -7.624789446795E+00, -1.176358678279E-04,  8.887557524435E-02,  9.000034699748E+01,  8.426114164576E+01,  4.500000000000E+01 
                F16,  5.089999999997E+02,  1.000000000000E-02,  4.989451809300E+02, -3.507773117244E-04,  3.246084451392E+01,  7.492726900283E-08,  7.971455297342E-13, -1.105111958276E-07,  5.703722138391E+04,  1.761363496055E+05, -9.932452226117E+02,  7.412266198483E-01, -2.178827972077E-02,  2.408505636105E-02,  6.704687009512E-01,  7.572293352578E-06, -7.624789446834E+00, -1.155664465191E-04,  8.887557524432E-02, -1.448660806901E-07, -4.163979279288E-11,  2.210010714070E-06,  8.784598629410E-14,  7.561400100509E-06, -7.624789446837E+00, -1.154002639235E-04,  8.887557524443E-02,  9.000034045915E+01,  8.426113576455E+01,  4.500000000000E+01 
                F16,  5.099999999997E+02,  1.000000000000E-02,  4.989451809300E+02, -3.441119314293E-04,  3.246084451418E+01,  7.352923407878E-08,  7.765434782934E-13, -1.084451840114E-07,  5.703721874997E+04,  1.765838435888E+05, -9.932452226124E+02,  7.412266573567E-01, -2.178825353020E-02,  2.408508005185E-02,  6.704686594844E-01,  7.428328575997E-06, -7.624789446875E+00, -1.133701669957E-04,  8.887557524440E-02, -1.421108579480E-07, -4.086695126763E-11,  2.168014689479E-06,  8.801712474415E-14,  7.417642498041E-06, -7.624789446878E+00, -1.132071423076E-04,  8.887557524452E-02,  9.000033404275E+01,  8.426112999302E+01,  4.500000000000E+01 
                F16,  5.109999999997E+02,  1.000000000000E-02,  4.989451809300E+02, -3.375731717596E-04,  3.246084451443E+01,  7.215670041859E-08,  7.565297412450E-13, -1.064170250734E-07,  5.703721616569E+04,  1.770313375671E+05, -9.932452226131E+02,  7.412266941638E-01, -2.178822782837E-02,  2.408510330056E-02,  6.704686187930E-01,  7.287101863794E-06, -7.624789446916E+00, -1.112156226526E-04,  8.887557524449E-02, -1.394080127638E-07, -4.010856730746E-11,  2.126816533622E-06,  8.809019299314E-14,  7.276619032962E-06, -7.624789446919E+00, -1.110556958760E-04,  8.887557524461E-02,  9.000032774607E+01,  8.426112432918E+01,  4.500000000000E+01 
                F16,  5.119999999997E+02,  1.000000000000E-02,  4.989451809300E+02, -3.311586287019E-04,  3.246084451467E+01,  7.080922536229E-08,  7.371132133188E-13, -1.044260579287E-07,  5.703721363011E+04,  1.774788315404E+05, -9.932452226138E+02,  7.412267302824E-01, -2.178820260635E-02,  2.408512611525E-02,  6.704685788627E-01,  7.148561115914E-06, -7.624789446956E+00, -1.091020205726E-04,  8.887557524458E-02, -1.367566818499E-07, -3.935912468488E-11,  2.086401095879E-06,  8.811552853102E-14,  7.138277653117E-06, -7.624789446959E+00, -1.089451328506E-04,  8.887557524470E-02,  9.000032156692E+01,  8.426111877105E+01,  4.500000000000E+01 
