     vehicle name   , time[s]            , dt[s]              , u[ft/s]            , v[ft/s]            , w[ft/s]            , p[rad/s]           , q[rad/s]           , r[rad/s]           , x[ft]              , y[ft]              , z[ft]              , e0                 , ex                 , ey                 , ez                 , aileron[deg]       , elevator[deg]      , rudder[deg]        , throttle           , d_aileron          , d_elevator         , d_rudder           , d_throttle         , aileron_sp[deg]    , elevator_sp[deg]   , rudder_sp[deg]     , throttle_sp[none]  , ground_track[deg]  , heading[deg]       , wind_direction[deg]
                F16,  1.500000000000E+01,  1.000000000000E-02,  5.052382016588E+02,  1.318116313745E+00, -4.876732317129E+01, -2.239600802641E-02, -1.077706348659E-01,  2.540570852649E-02,  7.105623932521E+03, -8.448114526362E+02, -1.286494547735E+03,  9.475652092685E-01,  1.549962251603E-01, -2.742691790926E-01, -5.359815080677E-02, -1.175373981499E-01, -3.617518489978E+00, -4.247192168476E-02,  4.841832708399E-01, -2.257759545751E-01, -2.182742635512E+00,  5.991004386403E-01, -8.176607699730E-02, -1.304199304027E-01, -3.783774655876E+00,  2.427879543294E-03,  3.372134968919E-01,  3.439550553797E+02,  3.499571498615E+02,  9.000000000000E+01 
                F16,  1.510000000000E+01,  1.000000000000E-02,  5.074960739349E+02,  1.089488828545E+00, -4.608333742237E+01, -1.720940417624E-02, -9.798911240410E-02,  2.684676886680E-02,  7.150776366944E+03, -8.579077898393E+02, -1.264535819655E+03,  9.463648923382E-01,  1.534149277219E-01, -2.792900391043E-01, -5.342681498053E-02, -1.328154666668E-01, -3.839940585108E+00,  1.594786907479E-02,  4.755847269479E-01, -7.803291562598E-02, -2.249565910648E+00,  5.503832392182E-01, -9.026053765991E-02, -1.343684920757E-01, -4.011060292214E+00,  5.454745265398E-02,  3.155255381213E-01,  3.436978826264E+02,  3.497135000871E+02,  9.000000000000E+01 
                F16,  1.520000000000E+01,  1.000000000000E-02,  5.098316570754E+02,  7.757155842959E-01, -4.323397641101E+01, -1.100337754786E-02, -8.795095887426E-02,  2.736858424600E-02,  7.195739024703E+03, -8.711619229951E+02, -1.241787703408E+03,  9.452362596118E-01,  1.521149715593E-01, -2.838575287335E-01, -5.305046959271E-02, -1.332611742453E-01, -4.068785674589E+00,  6.515265408455E-02,  4.661181124029E-01,  6.582069515362E-02, -2.310886053845E+00,  4.194084961645E-01, -9.912136836283E-02, -1.244851026458E-01, -4.244370511863E+00,  9.190948041812E-02,  2.926336445580E-01,  3.434555478876E+02,  3.494840264692E+02,  9.000000000000E+01 
                F16,  1.530000000000E+01,  1.000000000000E-02,  5.122368434161E+02,  4.287078596654E-01, -4.022121405034E+01, -4.631787360015E-03, -7.767456266582E-02,  2.690774832880E-02,  7.240522521867E+03, -8.845626789701E+02, -1.218276885917E+03,  9.441831232372E-01,  1.511389170078E-01, -2.879558682420E-01, -5.250405226946E-02, -1.204543352399E-01, -4.303533394554E+00,  9.818720039299E-02,  4.557485652440E-01,  1.828461687430E-01, -2.367372725417E+00,  2.336530379983E-01, -1.083123484094E-01, -1.039543110217E-01, -4.483241649606E+00,  1.099199694317E-01,  2.685712265595E-01,  3.432291112081E+02,  3.492696037641E+02,  9.000000000000E+01 
                F16,  1.540000000000E+01,  1.000000000000E-02,  5.147027729913E+02,  1.025138335152E-01, -3.704737555554E+01,  1.085409957004E-03, -6.718195693877E-02,  2.555926846342E-02,  7.285139349349E+03, -8.980988329674E+02, -1.194031451536E+03,  9.432148949979E-01,  1.504891528431E-01, -2.915680778722E-01, -5.183370232347E-02, -9.801451292893E-02, -4.543736748378E+00,  1.112806831926E-01,  4.444450636799E-01,  2.558294738040E-01, -2.419762674149E+00,  2.806011714156E-02, -1.177929168895E-01, -7.747838834209E-02, -4.727278828620E+00,  1.075517389631E-01,  2.433808404043E-01,  3.430194649133E+02,  3.490709318686E+02,  9.000000000000E+01 
                F16,  1.550000000000E+01,  1.000000000000E-02,  5.172198480150E+02, -1.557098498614E-01, -3.371540972042E+01,  5.493851286421E-03, -5.649621129306E-02,  2.355296501843E-02,  7.329603827688E+03, -9.117592310007E+02, -1.169080931672E+03,  9.423459738674E-01,  1.501305799436E-01, -2.946774686483E-01, -5.108878519565E-02, -7.088526430932E-02, -4.789012901319E+00,  1.042709180049E-01,  4.321808541435E-01,  2.758652663545E-01, -2.468559702157E+00, -1.614946346721E-01, -1.275182962416E-01, -5.040640820481E-02, -4.976127219635E+00,  8.726344032732E-02,  2.171143408085E-01,  3.428273975063E+02,  3.488886046976E+02,  9.000000000000E+01 
                F16,  1.560000000000E+01,  1.000000000000E-02,  5.197776970583E+02, -3.131527204886E-01, -3.022895702356E+01,  8.204942395836E-03, -4.563853707394E-02,  2.120836101105E-02,  7.373932048922E+03, -9.255328410036E+02, -1.143456335711E+03,  9.415943233463E-01,  1.499992415790E-01, -2.972690563294E-01, -5.031367524637E-02, -4.443287757619E-02, -5.039011233793E+00,  8.036761300761E-02,  4.189338659270E-01,  2.434279599989E-01, -2.513900161271E+00, -3.046364208192E-01, -1.374396355216E-01, -2.779994790943E-02, -5.229436229364E+00,  5.430149817819E-02,  1.898330329416E-01,  3.426536668585E+02,  3.487231897064E+02,  9.000000000000E+01 
                F16,  1.570000000000E+01,  1.000000000000E-02,  5.223651362657E+02, -3.559513486579E-01, -2.659219415047E+01,  9.147301428258E-03, -3.462645937288E-02,  1.887657961364E-02,  7.418141804911E+03, -9.394087303266E+02, -1.117190164297E+03,  9.409794373523E-01,  1.500152679664E-01, -2.993306558349E-01, -4.954065335276E-02, -2.352181024414E-02, -5.293379006324E+00,  4.532681283353E-02,  4.046871107136E-01,  1.677709250228E-01, -2.555636031072E+00, -3.816164958214E-01, -1.475041694928E-01, -1.360119765007E-02, -5.486837001572E+00,  1.554342225883E-02,  1.616077777328E-01,  3.424990691439E+02,  3.485753035285E+02,  9.000000000000E+01 
                F16,  1.580000000000E+01,  1.000000000000E-02,  5.249701724065E+02, -2.902020671607E-01, -2.280956841990E+01,  8.560978642864E-03, -2.347367207872E-02,  1.687995879467E-02,  7.462252502429E+03, -9.533759785164E+02, -1.090316409960E+03,  9.405199886680E-01,  1.500977578609E-01, -3.008535013904E-01, -4.878508688407E-02, -1.173001971736E-02, -5.551743514646E+00,  6.218481977200E-03,  3.894290651623E-01,  6.479386494906E-02, -2.593558807434E+00, -3.861847365011E-01, -1.576554002253E-01, -1.004745288663E-02, -5.747943266006E+00, -2.187553727714E-02,  1.325190008362E-01,  3.423644916676E+02,  3.484456709100E+02,  9.000000000000E+01 
                F16,  1.590000000000E+01,  1.000000000000E-02,  5.275800632313E+02, -1.393420688733E-01, -1.888558549556E+01,  6.936595759894E-03, -1.219121399012E-02,  1.546027445912E-02,  7.506285065718E+03, -9.674235428871E+02, -1.062870552023E+03,  9.402315376544E-01,  1.501789105394E-01, -3.018323338387E-01, -4.804365388566E-02, -1.083856924309E-02, -5.813717714898E+00, -2.995800316460E-02,  3.731540337078E-01, -4.619536008273E-02, -2.627618856631E+00, -3.257276913402E-01, -1.678333131564E-01, -1.742686008545E-02, -6.012371106844E+00, -5.187701066862E-02,  1.026565835457E-01,  3.422509412743E+02,  3.483351578854E+02,  9.000000000000E+01 
                F16,  1.600000000000E+01,  1.000000000000E-02,  5.301814158050E+02,  6.144573198271E-02, -1.482475892697E+01,  4.912065955471E-03, -7.889913298100E-04,  1.474455587400E-02,  7.550261826805E+03, -9.815400991915E+02, -1.034889552724E+03,  9.401247073174E-01,  1.502149187921E-01, -3.022649806438E-01, -4.729581736348E-02, -2.067539240346E-02, -6.078922299081E+00, -5.753576799638E-02,  3.558624876282E-01, -1.461818365247E-01, -2.658021576224E+00, -2.187622252736E-01, -1.779746364255E-01, -3.420245754965E-02, -6.279763807858E+00, -7.044432763964E-02,  7.211965233015E-02,  3.421595447980E+02,  3.482447752918E+02,  9.000000000000E+01 
                F16,  1.610000000000E+01,  1.000000000000E-02,  5.327602854666E+02,  2.725875641719E-01, -1.063171727996E+01,  3.147718836395E-03,  1.072326184983E-02,  1.473383960657E-02,  7.594206403060E+03, -9.957138801785E+02, -1.006411860132E+03,  9.402041644617E-01,  1.501918072513E-01, -3.021515212388E-01, -4.650815387279E-02, -3.932280284050E-02, -6.347009712637E+00, -7.308260738323E-02,  3.375613759800E-01, -2.198737748640E-01, -2.685175278797E+00, -9.042520921700E-02, -1.880131433111E-01, -5.745867514206E-02, -6.549808413610E+00, -7.614259524139E-02,  4.101630811179E-02,  3.420915231982E+02,  3.481756542632E+02,  9.000000000000E+01 
                F16,  1.620000000000E+01,  1.000000000000E-02,  5.353022456473E+02,  4.577135905165E-01, -6.311372394899E+00,  2.204582661420E-03,  2.233590174227E-02,  1.531557949566E-02,  7.638143560723E+03, -1.009932531331E+03, -9.774774214505E+02,  9.404685814797E-01,  1.501254186990E-01, -3.014931842257E-01, -4.564061541615E-02, -6.362669272244E-02, -6.617678065668E+00, -7.579231342422E-02,  3.182644044914E-01, -2.581938493985E-01, -2.709558484403E+00,  3.300174517431E-02, -1.978799885397E-01, -8.356239420593E-02, -6.822238967944E+00, -7.008908085057E-02,  9.463334917411E-03,  3.420481455471E+02,  3.481290001620E+02,  9.000000000000E+01 
                F16,  1.630000000000E+01,  1.000000000000E-02,  5.377924285410E+02,  5.899926863495E-01, -1.869035780266E+00,  2.449293163582E-03,  3.403983711527E-02,  1.629577377786E-02,  7.682099063092E+03, -1.024182996808E+03, -9.481277081841E+02,  9.409115313871E-01,  1.500559055046E-01, -3.002911640765E-01, -4.465346687123E-02, -8.988810223909E-02, -6.890671982994E+00, -6.732846226082E-02,  2.979993990581E-01, -2.593788478515E-01, -2.731607295749E+00,  1.293361816977E-01, -2.071797074546E-01, -1.088932783775E-01, -7.096830690841E+00, -5.542744775465E-02, -1.724276353349E-02,  3.420306719743E+02,  3.481060344473E+02,  9.000000000000E+01 
                F16,  1.640000000000E+01,  1.000000000000E-02,  5.402157281808E+02,  6.560437750345E-01,  2.689573181190E+00,  4.002842104236E-03,  4.582692498765E-02,  1.744316860155E-02,  7.726099507764E+03, -1.038451442279E+03, -9.184057491611E+02,  9.415230608332E-01,  1.500381338868E-01, -2.985455641445E-01, -4.351356602983E-02, -1.145876984287E-01, -7.165775281651E+00, -5.120045568802E-02,  2.768834921990E-01, -2.285482953236E-01, -2.751658478474E+00,  1.844250565744E-01, -2.148641504157E-01, -1.304931898701E-01, -7.373389004385E+00, -3.645968220755E-02, -4.151098164145E-02,  3.420402971857E+02,  3.481079347146E+02,  9.000000000000E+01 
                F16,  1.650000000000E+01,  1.000000000000E-02,  5.425571695648E+02,  6.568342399306E-01,  7.358403365906E+00,  6.740563519226E-03,  5.768985226228E-02,  1.853593093392E-02,  7.770172172965E+03, -1.052723217400E+03, -8.883561557821E+02,  9.422915567014E-01,  1.501301359659E-01, -2.962546558361E-01, -4.219885471819E-02, -1.349968133328E-01, -7.442799098442E+00, -3.184414766464E-02,  2.550752336018E-01, -1.759403540609E-01, -2.769929353152E+00,  1.940298675727E-01, -2.210597637325E-01, -1.465126675598E-01, -7.651739566483E+00, -1.765017557147E-02, -6.535740190362E-02,  3.420781029612E+02,  3.481357820474E+02,  9.000000000000E+01 
                F16,  1.660000000000E+01,  1.000000000000E-02,  5.448019312660E+02,  6.056533497300E-01,  1.213115769115E+01,  1.033963524144E-02,  6.962147973918E-02,  1.940134618667E-02,  7.814344860966E+03, -1.066982848268E+03, -8.580251449402E+02,  9.432055007944E-01,  1.503819991020E-01, -2.934145844663E-01, -4.070035920870E-02, -1.495639244468E-01, -7.721575713458E+00, -1.362844980282E-02,  2.327144934195E-01, -1.143005507183E-01, -2.786650841651E+00,  1.634354862706E-01, -2.259387619736E-01, -1.563861278502E-01, -7.931734612553E+00, -2.724912589419E-03, -8.865590315583E-02,  3.421450193346E+02,  3.481905215343E+02,  9.000000000000E+01 
                F16,  1.670000000000E+01,  1.000000000000E-02,  5.469353102602E+02,  5.238684850026E-01,  1.700132834184E+01,  1.436054618775E-02,  8.161417254701E-02,  1.994129176127E-02,  7.858645718692E+03, -1.081214045980E+03, -8.274605692055E+02,  9.442547839933E-01,  1.508273212143E-01, -2.900195517939E-01, -3.902155376588E-02, -1.580226375719E-01, -8.001965685197E+00, -4.807092089793E-06,  2.099261794183E-01, -5.604986370033E-02, -2.802156755994E+00,  1.050943065975E-01, -2.296297872562E-01, -1.607306274503E-01, -8.213262511509E+00,  5.955162543000E-03, -1.112801433518E-01,  3.422417991678E+02,  3.482729376692E+02,  9.000000000000E+01 
                F16,  1.680000000000E+01,  1.000000000000E-02,  5.489427153084E+02,  4.355904822553E-01,  2.196217916664E+01,  1.834266538148E-02,  9.365963138452E-02,  2.013986937302E-02,  7.903103035199E+03, -1.095399721648E+03, -7.967119494967E+02,  9.454313872203E-01,  1.514786609915E-01, -2.860623883462E-01, -3.717549322665E-02, -1.612310428422E-01, -8.283866713107E+00,  7.037477054907E-03,  1.868241431416E-01, -1.085545116773E-02, -2.816839784660E+00,  3.503620356643E-02, -2.322266285295E-01, -1.610226695540E-01, -8.496250828459E+00,  7.647581407134E-03, -1.331032172575E-01,  3.423690064605E+02,  3.483836438923E+02,  9.000000000000E+01 
                F16,  1.690000000000E+01,  1.000000000000E-02,  5.508096709452E+02,  3.625038546218E-01,  2.700671673185E+01,  2.189257875351E-02,  1.057492873265E-01,  2.005372615902E-02,  7.947745017619E+03, -1.109522000247E+03, -7.658305043056E+02,  9.467293849469E-01,  1.523274496629E-01, -2.815353421615E-01, -3.518054677246E-02, -1.608087908164E-01, -8.567215200406E+00,  7.132918676400E-03,  1.635142986674E-01,  1.591528963506E-02, -2.831065546115E+00, -3.101399245699E-02, -2.337953098598E-01, -1.591494610265E-01, -8.780661536279E+00,  3.104649844135E-03, -1.539975140820E-01,  3.425270160250E+02,  3.485230837725E+02,  9.000000000000E+01 
                F16,  1.700000000000E+01,  1.000000000000E-02,  5.525218226078E+02,  3.199455036765E-01,  3.212769487407E+01,  2.474736446239E-02,  1.178749606664E-01,  1.978926193812E-02,  7.992599547025E+03, -1.123562228226E+03, -7.348691706964E+02,  9.481443581295E-01,  1.533478415362E-01, -2.764308799052E-01, -3.305577526254E-02, -1.586745519935E-01, -8.851980186368E+00,  1.336405145555E-03,  1.400971004417E-01,  2.362447017113E-02, -2.845113802536E+00, -8.089935495036E-02, -2.343798682255E-01, -1.569467947260E-01, -9.066481894024E+00, -5.845508078129E-03, -1.738347384966E-01,  3.427160214106E+02,  3.486915404824E+02,  9.000000000000E+01 
                F16,  1.710000000000E+01,  1.000000000000E-02,  5.540649434296E+02,  3.149064756974E-01,  3.731766782331E+01,  2.680232306982E-02,  1.300293823550E-01,  1.947328059453E-02,  8.037693915973E+03, -1.137500972729E+03, -7.038826137079E+02,  9.496724026588E-01,  1.545031961811E-01, -2.707423228423E-01, -3.081695345198E-02, -1.565957531672E-01, -9.138153971386E+00, -8.347026275321E-03,  1.166694979399E-01,  1.572392415920E-02, -2.859172113003E+00, -1.080117580863E-01, -2.340070772119E-01, -1.558241847012E-01, -9.353716098897E+00, -1.687486591468E-02, -1.924860649660E-01,  3.429360479119E+02,  3.488891511422E+02,  9.000000000000E+01 
                F16,  1.720000000000E+01,  1.000000000000E-02,  5.554249479611E+02,  3.461065648824E-01,  4.256907089800E+01,  2.810182142538E-02,  1.422063201373E-01,  1.922424722760E-02,  8.083054549632E+03, -1.151318012894E+03, -6.729272219946E+02,  9.513089773032E-01,  1.557534746818E-01, -2.644642085287E-01, -2.847397468180E-02, -1.558450953643E-01, -9.425744469676E+00, -1.955322235573E-02,  9.332646193324E-02, -1.666882044360E-03, -2.873372599156E+00, -1.117161719864E-01, -2.326903216406E-01, -1.565444876681E-01, -9.642381222371E+00, -2.773388793409E-02, -2.098224002252E-01,  3.431869678701E+02,  3.491159230388E+02,  9.000000000000E+01 
                F16,  1.730000000000E+01,  1.000000000000E-02,  5.565879166566E+02,  4.057934094277E-01,  4.787429090658E+01,  2.880046356883E-02,  1.544003041997E-01,  1.913018362467E-02,  8.128706712589E+03, -1.164992325857E+03, -6.420610882558E+02,  9.530478434559E-01,  1.570618600850E-01, -2.575923538587E-01, -2.602997165344E-02, -1.570212011297E-01, -9.714772196243E+00, -3.011832431145E-02,  7.016215876869E-02, -2.153127558638E-02, -2.887841975888E+00, -9.635649020067E-02, -2.304327869489E-01, -1.591803527718E-01, -9.932507828370E+00, -3.670138643467E-02, -2.257147321643E-01,  3.434685160558E+02,  3.493717493931E+02,  9.000000000000E+01 
                F16,  1.740000000000E+01,  1.000000000000E-02,  5.575401308881E+02,  4.825693482796E-01,  5.322569779439E+01,  2.910768479509E-02,  1.666061368488E-01,  1.923683615307E-02,  8.174674203268E+03, -1.178502071593E+03, -6.113439732211E+02,  9.548803043217E-01,  1.583993269533E-01, -2.501236708903E-01, -2.348205484051E-02, -1.600449148891E-01, -1.000527166644E+01, -3.848558491041E-02,  4.727083440639E-02, -3.761557855619E-02, -2.902735896836E+00, -6.930856445170E-02, -2.272300940506E-01, -1.632257730872E-01, -1.022414321642E+01, -4.282702711261E-02, -2.400345466858E-01,  3.437803035742E+02,  3.496564230882E+02,  9.000000000000E+01 
                F16,  1.750000000000E+01,  1.000000000000E-02,  5.582681155764E+02,  5.644218193999E-01,  5.861563271701E+01,  2.923084786870E-02,  1.788184069144E-01,  1.954682912666E-02,  8.220979037854E+03, -1.191824581632E+03, -5.808372518663E+02,  9.567948620100E-01,  1.597465417569E-01, -2.420558364049E-01, -2.082321997854E-02, -1.643005674986E-01, -1.029729486299E+01, -4.389517116410E-02,  2.474745825174E-02, -4.561289462621E-02, -2.918245674813E+00, -3.871043544224E-02, -2.230724840784E-01, -1.678086735487E-01, -1.051735462925E+01, -4.595119660149E-02, -2.526542983181E-01,  3.441218293965E+02,  3.499696474992E+02,  9.000000000000E+01 
                F16,  1.760000000000E+01,  1.000000000000E-02,  5.587586867985E+02,  6.412298474216E-01,  6.403636766466E+01,  2.932992689036E-02,  1.910311428590E-01,  2.002787456000E-02,  8.267641125647E+03, -1.204936357040E+03, -5.506038403684E+02,  9.587773004743E-01,  1.610931823631E-01, -2.333869328042E-01, -1.804478560476E-02, -1.688630325853E-01, -1.059091419422E+01, -4.635605578941E-02,  2.688167455197E-03, -4.367709046896E-02, -2.934583581135E+00, -1.147617927061E-02, -2.179466367740E-01, -1.719364732473E-01, -1.081223070434E+01, -4.654353828859E-02, -2.634479252931E-01,  3.444924892315E+02,  3.503110442041E+02,  9.000000000000E+01 
                F16,  1.770000000000E+01,  1.000000000000E-02,  5.590369690346E+02,  7.062586103107E-01,  6.948014340425E+01,  2.949205635946E-02,  2.032391760211E-01,  2.062639372970E-02,  8.314678939150E+03, -1.217813197620E+03, -5.207076217543E+02,  9.608111060522E-01,  1.624353404117E-01, -2.241151446007E-01, -1.513871304915E-02, -1.727345424375E-01, -1.088602801897E+01, -4.644815175041E-02,  0.000000000000E+00, -3.195983656877E-02, -2.943793707760E+00,  8.137403612869E-03, -2.171000173256E-01, -1.746530217299E-01, -1.110733775182E+01, -4.540755668593E-02, -2.726682634932E-01,  3.448921810960E+02,  3.506803572777E+02,  9.000000000000E+01 
                F16,  1.780000000000E+01,  1.000000000000E-02,  5.591486489911E+02,  7.564478460029E-01,  7.493927405434E+01,  2.972642702743E-02,  2.154262935515E-01,  2.128205757114E-02,  8.362113943133E+03, -1.230430722837E+03, -4.912112042695E+02,  9.628780552193E-01,  1.637719767770E-01, -2.142386438066E-01, -1.209933467704E-02, -1.749839739652E-01, -1.118070210935E+01, -4.501215294609E-02,  0.000000000000E+00, -1.189153357529E-02, -2.927605179557E+00,  1.897560199612E-02, -2.171000173256E-01, -1.752094142900E-01, -1.140040703989E+01, -4.340929337649E-02, -2.807690811026E-01,  3.453210632348E+02,  3.510774038645E+02,  9.000000000000E+01 
                F16,  1.790000000000E+01,  1.000000000000E-02,  5.590797128638E+02,  7.919488881233E-01,  8.040422295165E+01,  2.997564219786E-02,  2.275336073729E-01,  2.193960159682E-02,  8.409966563632E+03, -1.242763840051E+03, -4.621779347249E+02,  9.649585353529E-01,  1.651012941554E-01, -2.037570622371E-01, -8.924533958758E-03, -1.749589488150E-01, -1.147347661201E+01, -4.291386235089E-02,  0.000000000000E+00,  1.272255752719E-02, -2.909649933392E+00,  2.165114201437E-02, -2.171000173256E-01, -1.732578026846E-01, -1.169205086799E+01, -4.131261637059E-02, -2.876063344957E-01,  3.457782718700E+02,  3.515016363155E+02,  9.000000000000E+01 
                F16,  1.800000000000E+01,  1.000000000000E-02,  5.588159056148E+02,  8.150352297832E-01,  8.586282695407E+01,  3.014512231062E-02,  2.395043237679E-01,  2.255712972343E-02,  8.458253721050E+03, -1.254786539867E+03, -4.336728407509E+02,  9.670319021438E-01,  1.664180222973E-01, -1.926727857557E-01, -5.616023506316E-03, -1.723745421252E-01, -1.176488438037E+01, -4.085966301947E-02,  0.000000000000E+00,  3.869970983091E-02, -2.900399410673E+00,  1.863061714225E-02, -2.171000173256E-01, -1.687160880168E-01, -1.198298951130E+01, -3.959970315852E-02, -2.930275909789E-01,  3.462628050298E+02,  3.519523979971E+02,  9.000000000000E+01 
                F16,  1.810000000000E+01,  1.000000000000E-02,  5.583435884990E+02,  8.288085519138E-01,  9.130172902153E+01,  3.013167099773E-02,  2.513094734981E-01,  2.310897230446E-02,  8.506988419210E+03, -1.266472007938E+03, -4.057624339503E+02,  9.690770942441E-01,  1.677121438428E-01, -1.809902649555E-01, -2.178579895605E-03, -1.672045286899E-01, -1.205570007488E+01, -3.926108853442E-02,  0.000000000000E+00,  6.400618580880E-02, -2.897145632207E+00,  1.310214091204E-02, -2.171000173256E-01, -1.616832558943E-01, -1.227367318561E+01, -3.844094124999E-02, -2.968816844495E-01,  3.467735284881E+02,  3.524289180602E+02,  9.000000000000E+01 
                F16,  1.820000000000E+01,  1.000000000000E-02,  5.576496758867E+02,  8.360991249047E-01,  9.670772430894E+01,  2.984424244037E-02,  2.629394334759E-01,  2.358389933116E-02,  8.556179347960E+03, -1.277792772517E+03, -3.785144676139E+02,  9.710730423973E-01,  1.689688207538E-01, -1.687150750390E-01,  1.381085380814E-03, -1.595806700668E-01, -1.234634968043E+01, -3.822062936262E-02,  0.000000000000E+00,  8.750470096947E-02, -2.896729521505E+00,  7.909198559063E-03, -2.171000173256E-01, -1.523517178502E-01, -1.256434609639E+01, -3.774573099431E-02, -2.990198957237E-01,  3.473091908925E+02,  3.529303227006E+02,  9.000000000000E+01 
                F16,  1.830000000000E+01,  1.000000000000E-02,  5.567216042847E+02,  8.387618007273E-01,  1.020683918701E+02,  2.921689671810E-02,  2.743929214004E-01,  2.398069741129E-02,  8.605830512179E+03, -1.288720879450E+03, -3.519976684745E+02,  9.729987571385E-01,  1.701691880943E-01, -1.558534866055E-01,  5.055367758711E-03, -1.497055187024E-01, -1.263704028585E+01, -3.759813771563E-02,  0.000000000000E+00,  1.089106445146E-01, -2.897840184317E+00,  4.991589940917E-03, -2.171000173256E-01, -1.409220402985E-01, -1.285515532364E+01, -3.725836776630E-02, -2.992969406648E-01,  3.478684444369E+02,  3.534556521271E+02,  9.000000000000E+01 
                F16,  1.840000000000E+01,  1.000000000000E-02,  5.555473338234E+02,  8.374193553829E-01,  1.073722763749E+02,  2.821318518288E-02,  2.856711903941E-01,  2.430292833825E-02,  8.655940891538E+03, -1.299228092059E+03, -3.262814438652E+02,  9.748332181443E-01,  1.712916405856E-01, -1.424123807247E-01,  8.836542548076E-03, -1.377721380790E-01, -1.292789913414E+01, -3.711286453023E-02,  0.000000000000E+00,  1.286550740454E-01, -2.900036097241E+00,  5.218232238737E-03, -2.171000173256E-01, -1.275385335929E-01, -1.314620734262E+01, -3.666251744446E-02, -2.975717907836E-01,  3.484498656565E+02,  3.540038783233E+02,  9.000000000000E+01 
                F16,  1.850000000000E+01,  1.000000000000E-02,  5.541153697659E+02,  8.315772056217E-01,  1.126088621772E+02,  2.682278619579E-02,  2.967752407597E-01,  2.455431747309E-02,  8.706504133690E+03, -1.309286114217E+03, -3.014355625014E+02,  9.765551974579E-01,  1.723132016695E-01, -1.283992974303E-01,  1.271720361716E-02, -1.239067639208E-01, -1.321902538553E+01, -3.644562076486E-02,  0.000000000000E+00,  1.475794674539E-01, -2.903150815341E+00,  8.535914049963E-03, -2.171000173256E-01, -1.122578219639E-01, -1.343759338193E+01, -3.566469910956E-02, -2.937083789952E-01,  3.490519756364E+02,  3.545739228820E+02,  9.000000000000E+01 
                F16,  1.860000000000E+01,  1.000000000000E-02,  5.524147998213E+02,  8.199594055393E-01,  1.177684497416E+02,  2.505331752370E-02,  3.077043016295E-01,  2.473565229671E-02,  8.757508284125E+03, -1.318866834691E+03, -2.775298075326E+02,  9.781431058822E-01,  1.732106418069E-01, -1.138225328843E-01,  1.669038609001E-02, -1.081448730855E-01, -1.351050833973E+01, -3.531500684893E-02,  0.000000000000E+00,  1.666010813830E-01, -2.907142596745E+00,  1.431138858000E-02, -2.171000173256E-01, -9.504862991386E-02, -1.372940226280E+01, -3.404169084600E-02, -2.875762331145E-01,  3.496732589968E+02,  3.551646742195E+02,  9.000000000000E+01 
                F16,  1.870000000000E+01,  1.000000000000E-02,  5.504353458483E+02,  8.009062005954E-01,  1.228419890313E+02,  2.292087870475E-02,  3.184550276386E-01,  2.484341918588E-02,  8.808935556484E+03, -1.327942590981E+03, -2.546336010175E+02,  9.795749104519E-01,  1.739611729737E-01, -9.869126158217E-02,  2.074945777693E-02, -9.043684468260E-02, -1.380243701412E+01, -3.351616672376E-02,  0.000000000000E+00,  1.864704918568E-01, -2.912038617933E+00,  2.171187324066E-02, -2.171000173256E-01, -7.581203717127E-02, -1.402172620588E+01, -3.165171914537E-02, -2.790510718466E-01,  3.503121807683E+02,  3.557750032338E+02,  9.000000000000E+01 
                F16,  1.880000000000E+01,  1.000000000000E-02,  5.481674280189E+02,  7.727119346274E-01,  1.278209045987E+02,  2.044210720998E-02,  3.290211817579E-01,  2.486988791892E-02,  8.860762147556E+03, -1.336486451066E+03, -2.328155995652E+02,  9.808281361141E-01,  1.745427099526E-01, -8.301567691236E-02,  2.488789255942E-02, -7.067132708541E-02, -1.409490446314E+01, -3.092469306412E-02,  0.000000000000E+00,  2.076611819520E-01, -2.917884330774E+00,  3.000520917066E-02, -2.171000173256E-01, -5.440944800816E-02, -1.431466151073E+01, -2.841925564906E-02, -2.680153909764E-01,  3.509672004322E+02,  3.564037766339E+02,  9.000000000000E+01 
                F16,  1.890000000000E+01,  1.000000000000E-02,  5.456022390739E+02,  7.338411942453E-01,  1.326969338379E+02,  1.762917653131E-02,  3.393936184778E-01,  2.480408703104E-02,  8.912958101619E+03, -1.344472511456E+03, -2.121432617234E+02,  9.818799400254E-01,  1.749338019395E-01, -6.680714689525E-02,  2.909902813570E-02, -4.870365298839E-02, -1.438800748827E+01, -2.747697636249E-02,  0.000000000000E+00,  2.303728031786E-01, -2.924703795845E+00,  3.872642590386E-02, -2.171000173256E-01, -3.068812392750E-02, -1.460830571138E+01, -2.430683937574E-02, -2.543590594595E-01,  3.516367827223E+02,  3.570498674998E+02,  9.000000000000E+01 
                F16,  1.900000000000E+01,  1.000000000000E-02,  5.427318264177E+02,  6.830162631552E-01,  1.374619892535E+02,  1.448788374472E-02,  3.495604230730E-01,  2.463309130750E-02,  8.965487229196E+03, -1.351876209760E+03, -1.926823887139E+02,  9.827072347924E-01,  1.751133842312E-01, -5.007838114983E-02,  3.337587588578E-02, -2.438001153651E-02, -1.468184311451E+01, -2.314056912582E-02,  0.000000000000E+00,  2.546041567689E-01, -2.932474468551E+00,  4.771520165432E-02, -2.171000173256E-01, -4.498620101392E-03, -1.490275251813E+01, -1.928582469971E-02, -2.379799373649E-01,  3.523194051034E+02,  3.577121629635E+02,  9.000000000000E+01 
